NIP;TIT;CACA;TRABAJO_A;OBTIENE_BECA;ESTADO;CRE_MAT;CRE_SUP;CRE_SUS;CRE_NP;CRE_MAT_CN;CRE_SUP_CN;CRE_SUS_CN;CRE_NP_CN
682721;156;2020;0;S;;30;30;0;0;30;30;0;0
678416;156;2020;0;S;;30;24;6;0;30;24;6;0
574335;182;2020;0;S;;39;39;0;0;39;39;0;0
645786;189;2020;0;-;;30;30;0;0;30;30;0;0
645566;156;2020;0;S;;21;21;0;0;21;21;0;0
595353;158;2020;4;S;;25,5;25,5;0;0;25,5;25,5;0;0
616802;156;2020;0;-;;33;33;0;0;33;33;0;0
616871;189;2020;4;-;;30;30;0;0;30;30;0;0
683959;182;2020;0;-;;36;24;12;0;36;24;12;0
675091;158;2020;;-;;33;33;0;0;33;33;0;0
671784;158;2020;;-;;21;21;0;0;21;21;0;0
594598;156;2020;0;-;;25,5;25,5;0;0;25,5;25,5;0;0
646527;158;2020;0;-;;34,5;22,5;12;0;34,5;22,5;12;0
515475;156;2020;3;S;;33;21;12;0;33;21;12;0
646542;158;2020;0;-;;30;24;6;0;30;24;6;0
598224;156;2020;1;-;;16,5;0;16,5;0;16,5;0;16,5;0
594588;156;2020;1;S;;30;25,5;0;4,5;30;25,5;0;4,5
685774;189;2020;0;-;;30;30;0;0;30;30;0;0
685974;158;2020;0;-;;30;6;24;0;30;6;24;0
678779;189;2020;0;N;;30;30;0;0;30;30;0;0
680669;156;2020;0;S;;30;12;18;0;30;12;18;0
645777;189;2020;0;S;;30;30;0;0;30;30;0;0
573972;156;2020;1;-;;30;30;0;0;30;30;0;0
575130;158;2020;1;-;;36;24;6;6;36;24;6;6
677574;156;2020;0;-;;25,5;0;15;10,5;25,5;0;15;10,5
575049;158;2020;1;-;;39;33;6;0;39;33;6;0
645396;156;2020;0;-;;27;15;12;0;27;15;12;0
577266;156;2020;0;S;;33;21;12;0;33;21;12;0
645695;156;2020;0;-;;21;21;0;0;21;21;0;0
649573;156;2020;0;S;;21;15;6;0;21;15;6;0
645418;156;2020;0;S;;27;15;12;0;27;15;12;0
686586;158;2016;0;S;;60;54;6;0;60;54;6;0
686586;158;2017;0;S;;60;48;12;0;60;48;12;0
686586;158;2018;0;S;;60;60;0;0;60;60;0;0
686586;158;2019;0;S;;51;39;12;0;51;39;12;0
686586;158;2020;0;N;;6;6;0;0;6;6;0;0
552712;158;2020;0;-;;4,5;4,5;0;0;4,5;4,5;0;0
512327;156;2020;4;-;;12;12;0;0;12;12;0;0
678727;156;2020;0;-;;30;30;0;0;30;30;0;0
619851;189;2020;0;-;;18;18;0;0;18;18;0;0
594618;156;2020;0;-;;30;30;0;0;30;30;0;0
574107;156;2020;0;-;;26,5;26,5;0;0;26,5;26,5;0;0
594323;156;2020;0;S;;25,5;25,5;0;0;25,5;25,5;0;0
574046;156;2020;0;-;;28,5;28,5;0;0;28,5;28,5;0;0
617905;158;2020;0;S;;36;36;0;0;36;36;0;0
617808;158;2020;4;S;;42;30;12;0;42;30;12;0
552257;156;2020;0;-;;24;24;0;0;24;24;0;0
617851;158;2020;1;-;;34,5;34,5;0;0;34,5;34,5;0;0
617856;158;2020;1;N;;36;18;18;0;36;18;18;0
645670;156;2020;0;-;;21;21;0;0;21;21;0;0
678816;156;2020;0;S;;30;24;6;0;30;24;6;0
678493;156;2020;0;-;;30;12;18;0;30;12;18;0
678869;156;2020;0;-;;30;30;0;0;30;30;0;0
620505;158;2020;0;-;;30;24;6;0;30;24;6;0
678799;156;2020;0;N;;30;30;0;0;30;30;0;0
678913;156;2020;0;-;;30;24;6;0;30;24;6;0
682717;156;2020;0;-;;30;24;6;0;30;24;6;0
682693;156;2020;0;-;;30;24;6;0;30;24;6;0
682718;156;2020;0;S;;30;0;30;0;30;0;30;0
678662;156;2020;0;S;;30;6;24;0;30;6;24;0
574169;156;2020;1;S;;31,5;31,5;0;0;31,5;31,5;0;0
512328;156;2020;4;S;;33;15;18;0;33;15;18;0
515130;158;2020;2;-;;15;15;0;0;15;15;0;0
650183;182;2020;1;P;;34,5;22,5;12;0;34,5;22,5;12;0
617866;158;2020;1;P;;36;30;6;0;36;30;6;0
598438;158;2020;0;-;;33;33;0;0;33;33;0;0
594453;156;2020;1;S;;30;30;0;0;30;30;0;0
532404;156;2020;4;-;;12;12;0;0;12;12;0;0
617106;156;2020;3;P;;33;33;0;0;33;33;0;0
594467;156;2020;0;S;;30;30;0;0;30;30;0;0
594499;156;2020;1;-;;31,5;31,5;0;0;31,5;31,5;0;0
552762;158;2020;0;-;;13,5;13,5;0;0;13,5;13,5;0;0
575119;158;2020;0;-;;24;18;6;0;24;18;6;0
595508;158;2020;1;-;;18;18;0;0;18;18;0;0
575137;158;2020;0;P;;6;6;0;0;6;6;0;0
574139;156;2020;0;-;;27;21;6;0;27;21;6;0
650932;182;2020;0;-;;28,5;22,5;6;0;28,5;22,5;6;0
577953;158;2020;0;-;;6;6;0;0;6;6;0;0
616714;156;2020;1;P;;33;27;6;0;33;27;6;0
683951;156;2020;0;-;;30;6;24;0;30;6;24;0
575111;158;2020;4;-;;18;18;0;0;18;18;0;0
647947;156;2020;1;-;;21;4,5;16,5;0;21;4,5;16,5;0
616702;156;2020;1;S;;34,5;28,5;6;0;34,5;28,5;6;0
617817;158;2020;1;-;;36;36;0;0;36;36;0;0
594343;156;2020;0;-;;40,5;40,5;0;0;40,5;40,5;0;0
574116;156;2020;4;N;;25,5;25,5;0;0;25,5;25,5;0;0
617039;156;2020;3;S;;33,7;33,7;0;0;33,7;33,7;0;0
617825;158;2020;0;-;;30;30;0;0;30;30;0;0
620937;156;2020;0;-;;21;9;12;0;21;9;12;0
534313;158;2020;0;-;;4,5;4,5;0;0;4,5;4,5;0;0
616868;156;2020;1;S;;33;27;6;0;33;27;6;0
594678;158;2020;2;-;;30;30;0;0;30;30;0;0
594482;156;2020;4;S;;33;21;12;0;33;21;12;0
595425;158;2020;0;-;;33;27;6;0;33;27;6;0
645503;156;2020;1;S;;22,5;22,5;0;0;22,5;22,5;0;0
617855;158;2020;0;-;;30;24;6;0;30;24;6;0
552451;156;2020;0;S;;30;30;0;0;30;30;0;0
646659;158;2020;2;N;;28,5;10,5;18;0;28,5;10,5;18;0
685916;156;2020;1;S;;30;24;6;0;30;24;6;0
685973;156;2020;0;-;;30;12;18;0;30;12;18;0
665411;156;2020;;-;;31,5;31,5;0;0;31,5;31,5;0;0
680711;156;2020;0;S;;30;30;0;0;30;30;0;0
685918;156;2020;0;S;;30;6;24;0;30;6;24;0
554976;156;2020;0;-;;27;21;6;0;27;21;6;0
679966;158;2020;0;N;;30;30;0;0;30;30;0;0
679917;158;2020;1;-;;30;30;0;0;30;30;0;0
679803;158;2020;1;-;;24;0;18;6;24;0;18;6
679850;158;2020;1;-;;30;30;0;0;30;30;0;0
656355;158;2020;2;-;;30;30;0;0;30;30;0;0
448431;156;2020;0;-;;13,5;13,5;0;0;13,5;13,5;0;0
616948;156;2020;0;-;;21;21;0;0;21;21;0;0
532654;156;2020;0;S;;30;30;0;0;30;30;0;0
617956;158;2020;2;-;;34,5;34,5;0;0;34,5;34,5;0;0
615734;156;2020;0;-;;33;27;6;0;33;27;6;0
645897;182;2020;0;N;;30;24;6;0;30;24;6;0
528839;156;2020;0;-;;4,5;4,5;0;0;4,5;4,5;0;0
574307;182;2020;0;-;;16,5;0;6;10,5;16,5;0;6;10,5
577908;156;2020;1;P;;27;27;0;0;27;27;0;0
596137;158;2020;1;N;;28,5;28,5;0;0;28,5;28,5;0;0
616836;156;2020;1;S;;21;16,5;4,5;0;21;16,5;4,5;0
598229;156;2020;1;S;;25,5;25,5;0;0;25,5;25,5;0;0
645445;156;2020;1;S;;21;21;0;0;21;21;0;0
594681;182;2020;1;-;;37,5;37,5;0;0;37,5;37,5;0;0
594570;156;2020;0;-;;30;30;0;0;30;30;0;0
574322;182;2020;0;-;;33;33;0;0;33;33;0;0
617184;182;2020;0;-;;37,5;37,5;0;0;37,5;37,5;0;0
645817;156;2020;0;P;;21;21;0;0;21;21;0;0
645671;189;2020;0;S;;30;30;0;0;30;30;0;0
594349;156;2020;4;S;;30;30;0;0;30;30;0;0
595337;158;2020;0;-;;30;30;0;0;30;30;0;0
616816;156;2020;1;P;;33;33;0;0;33;33;0;0
686686;158;2020;1;S;;30;6;18;6;30;6;18;6
594711;182;2020;0;-;;37,5;37,5;0;0;37,5;37,5;0;0
616833;156;2020;0;-;;33;27;6;0;33;27;6;0
594477;156;2020;0;-;;25,5;25,5;0;0;25,5;25,5;0;0
594630;156;2020;3;S;;25,5;15;4,5;6;25,5;15;4,5;6
650916;156;2020;0;P;;27;21;6;0;27;21;6;0
616808;156;2020;4;-;;27;9;18;0;27;9;18;0
646496;158;2020;1;-;;18;18;0;0;18;18;0;0
617898;158;2020;1;-;;24;18;6;0;24;18;6;0
530383;156;2020;3;P;;36;31,5;4,5;0;36;31,5;4,5;0
594458;156;2020;0;S;;30;30;0;0;30;30;0;0
617042;189;2020;1;S;;30;30;0;0;30;30;0;0
649752;158;2020;0;S;;28,5;28,5;0;0;28,5;28,5;0;0
645591;156;2020;3;S;;21;21;0;0;21;21;0;0
616898;156;2020;0;-;;33;33;0;0;33;33;0;0
594338;156;2020;0;P;;34,5;18;16,5;0;34,5;18;16,5;0
645809;156;2020;0;-;;21;21;0;0;21;21;0;0
532452;156;2020;3;-;;30;21;9;0;30;21;9;0
594356;156;2020;0;-;;27;15;12;0;27;15;12;0
594436;156;2020;0;S;;30;30;0;0;30;30;0;0
645410;189;2020;0;-;;30;30;0;0;30;30;0;0
645546;156;2020;0;-;;17,5;17,5;0;0;17,5;17,5;0;0
646651;158;2020;0;P;;28,5;16,5;6;6;28,5;16,5;6;6
552425;156;2020;3;N;;16,5;4,5;12;0;16,5;4,5;12;0
512071;156;2020;4;-;;16,5;0;16,5;0;16,5;0;16,5;0
596455;156;2020;0;N;;16,5;4,5;12;0;16,5;4,5;12;0
615739;156;2020;1;N;;12;12;0;0;12;12;0;0
617060;189;2020;0;S;;30;30;0;0;30;30;0;0
594471;156;2020;1;-;;25,5;25,5;0;0;25,5;25,5;0;0
617945;158;2020;0;N;;30;18;12;0;30;18;12;0
645646;156;2020;0;S;;21;21;0;0;21;21;0;0
595383;158;2020;0;S;;30;30;0;0;30;30;0;0
594360;156;2020;2;S;;21;21;0;0;21;21;0;0
528139;156;2020;4;-;;22,5;16,5;6;0;22,5;16,5;6;0
645400;156;2020;0;-;;24;24;0;0;24;24;0;0
645411;189;2020;0;P;;30;30;0;0;30;30;0;0
617908;158;2020;1;S;;30;30;0;0;30;30;0;0
616794;189;2020;0;N;;30;30;0;0;30;30;0;0
574069;156;2020;4;-;;4,5;4,5;0;0;4,5;4,5;0;0
479142;156;2020;4;-;;4,5;0;0;4,5;4,5;0;0;4,5
649575;189;2020;0;P;;30;30;0;0;30;30;0;0
599499;156;2020;0;-;;25,5;25,5;0;0;25,5;25,5;0;0
552582;156;2020;4;N;;12;12;0;0;12;12;0;0
617041;156;2020;0;N;;33;33;0;0;33;33;0;0
594691;182;2020;0;-;;37,5;37,5;0;0;37,5;37,5;0;0
316229;156;2020;4;-;;12;0;6;6;12;0;6;6
594519;156;2020;0;S;;30;30;0;0;30;30;0;0
646557;158;2020;0;P;;28,5;22,5;6;0;28,5;22,5;6;0
646600;158;2020;2;-;;28,5;10,5;18;0;28,5;10,5;18;0
594329;156;2020;0;-;;34,5;34,5;0;0;34,5;34,5;0;0
615760;156;2020;0;P;;33;27;6;0;33;27;6;0
649593;156;2020;0;S;;21;15;6;0;21;15;6;0
594526;156;2020;0;-;;25,5;25,5;0;0;25,5;25,5;0;0
616930;189;2020;0;S;;30;30;0;0;30;30;0;0
655137;158;2020;0;-;;29;29;0;0;29;29;0;0
360426;158;2020;4;-;;4,5;0;0;4,5;4,5;0;0;4,5
679210;182;2020;0;N;;36;36;0;0;36;36;0;0
678731;189;2020;0;-;;30;30;0;0;30;30;0;0
678725;156;2020;0;P;;30;30;0;0;30;30;0;0
679798;158;2020;0;S;;30;30;0;0;30;30;0;0
646518;158;2020;0;S;;28,5;28,5;0;0;28,5;28,5;0;0
645767;189;2020;0;S;;30;30;0;0;30;30;0;0
598215;156;2020;0;-;;30;30;0;0;30;30;0;0
646560;158;2020;4;-;;28,5;28,5;0;0;28,5;28,5;0;0
594361;156;2020;0;-;;30;30;0;0;30;30;0;0
616748;156;2020;0;P;;33;33;0;0;33;33;0;0
574463;189;2020;0;N;;30;30;0;0;30;30;0;0
678886;189;2020;1;-;;30;24;6;0;30;24;6;0
678768;156;2020;2;-;;30;18;12;0;30;18;12;0
678719;189;2020;0;N;;30;30;0;0;30;30;0;0
645888;182;2020;3;S;;28,5;28,5;0;0;28,5;28,5;0;0
617897;158;2020;0;S;;30;30;0;0;30;30;0;0
616811;156;2020;0;S;;33;33;0;0;33;33;0;0
594556;156;2020;0;S;;30;30;0;0;30;30;0;0
594300;156;2020;0;S;;30;30;0;0;30;30;0;0
616916;189;2020;0;-;;30;30;0;0;30;30;0;0
679835;158;2020;0;S;;30;30;0;0;30;30;0;0
678871;189;2020;0;S;;30;18;12;0;30;18;12;0
648568;189;2020;0;P;;16,5;12;0;4,5;16,5;12;0;4,5
678907;156;2020;0;S;;30;30;0;0;30;30;0;0
678468;156;2020;0;-;;30;30;0;0;30;30;0;0
678418;156;2020;0;P;;30;30;0;0;30;30;0;0
678430;156;2020;0;S;;30;30;0;0;30;30;0;0
679889;158;2020;3;-;;30;30;0;0;30;30;0;0
523498;156;2020;0;-;;31,5;19,5;12;0;31,5;19,5;12;0
616992;156;2020;0;S;;33;33;0;0;33;33;0;0
594682;182;2020;3;-;;37,5;37,5;0;0;37,5;37,5;0;0
645879;182;2020;0;-;;28,5;28,5;0;0;28,5;28,5;0;0
678888;156;2020;1;S;;30;30;0;0;30;30;0;0
678464;156;2020;0;S;;30;30;0;0;30;30;0;0
679218;182;2020;0;P;;36;36;0;0;36;36;0;0
679878;158;2020;0;N;;30;30;0;0;30;30;0;0
678440;156;2020;0;S;;30;30;0;0;30;30;0;0
682957;158;2020;0;P;;30;24;6;0;30;24;6;0
682732;182;2020;0;-;;36;36;0;0;36;36;0;0
678735;156;2020;0;-;;30;30;0;0;30;30;0;0
598221;156;2020;1;-;;25,5;25,5;0;0;25,5;25,5;0;0
617175;182;2020;1;S;;43,5;43,5;0;0;43,5;43,5;0;0
644557;156;2020;0;S;;12;12;0;0;12;12;0;0
645710;156;2020;0;-;;21;21;0;0;21;21;0;0
594684;182;2020;1;S;;40,5;34,5;6;0;40,5;34,5;6;0
658048;158;2020;0;-;;30;12;18;0;30;12;18;0
678884;156;2020;0;-;;30;30;0;0;30;30;0;0
682927;158;2020;0;-;;30;6;24;0;30;6;24;0
678857;156;2020;0;-;;30;18;12;0;30;18;12;0
678759;156;2020;0;-;;30;30;0;0;30;30;0;0
645620;156;2020;0;-;;21;21;0;0;21;21;0;0
646636;158;2020;0;P;;28,5;22,5;6;0;28,5;22,5;6;0
646630;158;2020;1;S;;28,5;22,5;6;0;28,5;22,5;6;0
596176;158;2020;0;-;;30;30;0;0;30;30;0;0
645873;182;2020;0;-;;28,5;28,5;0;0;28,5;28,5;0;0
594525;156;2020;3;-;;30;30;0;0;30;30;0;0
645433;156;2020;0;-;;21;21;0;0;21;21;0;0
645812;156;2020;0;-;;21;21;0;0;21;21;0;0
554783;156;2020;0;N;;16,5;4,5;12;0;16,5;4,5;12;0
574309;182;2020;4;S;;43,5;39;4,5;0;43,5;39;4,5;0
647629;182;2020;3;S;;34,5;28,5;6;0;34,5;28,5;6;0
595451;158;2020;0;-;;34,5;34,5;0;0;34,5;34,5;0;0
616931;156;2020;1;S;;33;33;0;0;33;33;0;0
616925;156;2020;3;S;;34;34;0;0;34;34;0;0
646598;158;2020;0;N;;28,5;28,5;0;0;28,5;28,5;0;0
645702;156;2020;0;N;;21;21;0;0;21;21;0;0
617860;158;2020;0;S;;34,5;34,5;0;0;34,5;34,5;0;0
594692;182;2020;1;S;;37,5;37,5;0;0;37,5;37,5;0;0
645637;156;2020;0;S;;21;21;0;0;21;21;0;0
616861;156;2020;0;-;;33;27;6;0;33;27;6;0
595460;158;2020;0;-;;39;27;0;12;39;27;0;12
646498;158;2020;0;S;;28,5;28,5;0;0;28,5;28,5;0;0
617046;156;2020;0;-;;21;10,5;10,5;0;21;10,5;10,5;0
616901;156;2020;0;-;;36;36;0;0;36;36;0;0
645625;156;2020;0;S;;16,5;16,5;0;0;16,5;16,5;0;0
594380;156;2020;0;S;;30;30;0;0;30;30;0;0
617777;158;2020;0;-;;30;30;0;0;30;30;0;0
529817;158;2020;4;-;;6;6;0;0;6;6;0;0
556195;158;2020;3;-;;42;0;12;30;42;0;12;30
552722;158;2020;1;-;;19,5;19,5;0;0;19,5;19,5;0;0
645402;189;2020;0;-;;31;31;0;0;31;31;0;0
645687;156;2020;0;-;;21;21;0;0;21;21;0;0
595398;158;2020;0;S;;25,5;25,5;0;0;25,5;25,5;0;0
595436;158;2020;0;S;;30;30;0;0;30;30;0;0
617894;158;2020;1;-;;28,5;28,5;0;0;28,5;28,5;0;0
598226;156;2020;4;-;;25,5;25,5;0;0;25,5;25,5;0;0
649734;158;2020;0;-;;28,5;28,5;0;0;28,5;28,5;0;0
649578;156;2020;0;S;;21;21;0;0;21;21;0;0
616769;189;2020;2;-;;30;30;0;0;30;30;0;0
616941;156;2020;0;S;;21;16,5;4,5;0;21;16,5;4,5;0
649577;156;2020;1;S;;16,5;4,5;12;0;16,5;4,5;12;0
552550;158;2020;0;-;;45,33;45,33;0;0;45,33;45,33;0;0
617880;158;2020;0;P;;36;36;0;0;36;36;0;0
574088;156;2020;0;-;;12;12;0;0;12;12;0;0
617847;158;2020;0;-;;36;30;6;0;36;30;6;0
649596;156;2020;0;-;;21;21;0;0;21;21;0;0
647379;156;2020;0;-;;21;21;0;0;21;21;0;0
594355;156;2020;1;P;;25,5;25,5;0;0;25,5;25,5;0;0
574323;182;2020;3;-;;52,5;52,5;0;0;52,5;52,5;0;0
645804;156;2020;0;-;;22;22;0;0;22;22;0;0
645877;182;2020;2;N;;28,5;28,5;0;0;28,5;28,5;0;0
594888;156;2020;0;-;;37,5;31,5;6;0;37,5;31,5;6;0
598228;156;2020;0;P;;25,5;25,5;0;0;25,5;25,5;0;0
515016;156;2020;0;-;;15;15;0;0;15;15;0;0
616826;189;2020;1;S;;30;30;0;0;30;30;0;0
598247;156;2020;0;S;;30;30;0;0;30;30;0;0
645785;156;2020;0;-;;21;21;0;0;21;21;0;0
645531;156;2020;0;S;;28,5;16,5;12;0;28,5;16,5;12;0
645708;189;2020;0;N;;30;30;0;0;30;30;0;0
617031;156;2020;2;-;;33;33;0;0;33;33;0;0
617115;156;2020;0;-;;33;33;0;0;33;33;0;0
617023;156;2020;1;-;;33;33;0;0;33;33;0;0
645607;156;2020;0;-;;21;21;0;0;21;21;0;0
617997;158;2020;3;-;;30;30;0;0;30;30;0;0
574917;158;2020;3;-;;12;12;0;0;12;12;0;0
594422;156;2020;3;S;;33;10,5;22,5;0;33;10,5;22,5;0
649556;156;2020;0;-;;24;24;0;0;24;24;0;0
645886;182;2020;0;N;;28,5;16,5;12;0;28,5;16,5;12;0
617904;158;2020;0;-;;30;30;0;0;30;30;0;0
645675;156;2020;0;S;;21;21;0;0;21;21;0;0
594337;156;2020;1;S;;34,5;30;0;4,5;34,5;30;0;4,5
594688;158;2020;2;-;;28,5;28,5;0;0;28,5;28,5;0;0
649636;189;2020;1;-;;30;30;0;0;30;30;0;0
645796;156;2020;0;S;;22,67;22,67;0;0;22,67;22,67;0;0
645638;156;2020;1;S;;21;21;0;0;21;21;0;0
594449;156;2020;0;N;;30;30;0;0;30;30;0;0
595303;158;2020;0;-;;34,5;34,5;0;0;34,5;34,5;0;0
616900;156;2020;0;-;;33;33;0;0;33;33;0;0
645631;156;2020;0;P;;21;21;0;0;21;21;0;0
646532;158;2020;0;S;;28,5;28,5;0;0;28,5;28,5;0;0
645706;189;2020;0;P;;30,8;30,8;0;0;30,8;30,8;0;0
594403;156;2020;0;-;;30;30;0;0;30;30;0;0
616773;189;2020;0;P;;30;30;0;0;30;30;0;0
594432;156;2020;4;P;;30;30;0;0;30;30;0;0
574325;158;2020;1;-;;40,5;0;0;40,5;40,5;0;0;40,5
645578;156;2020;1;-;;21;21;0;0;21;21;0;0
552439;156;2020;4;-;;4,5;0;0;4,5;4,5;0;0;4,5
510686;156;2020;1;N;;15;4,5;0;10,5;15;4,5;0;10,5
616792;156;2020;0;S;;33;33;0;0;33;33;0;0
594459;156;2020;3;S;;25,5;25,5;0;0;25,5;25,5;0;0
577969;158;2020;0;S;;13,5;13,5;0;0;13,5;13,5;0;0
616213;156;2020;0;S;;21;21;0;0;21;21;0;0
594522;156;2020;0;S;;33;21;12;0;33;21;12;0
515024;158;2020;4;N;;7,5;7,5;0;0;7,5;7,5;0;0
594560;156;2020;3;-;;19,5;19,5;0;0;19,5;19,5;0;0
678915;156;2020;0;N;;30;30;0;0;30;30;0;0
679945;158;2020;2;-;;30;30;0;0;30;30;0;0
679855;158;2020;1;-;;30;12;18;0;30;12;18;0
616872;156;2020;0;S;;34;22;12;0;34;22;12;0
649562;156;2020;0;S;;21;0;21;0;21;0;21;0
574091;156;2020;4;N;;16,5;16,5;0;0;16,5;16,5;0;0
616817;156;2020;1;-;;33;33;0;0;33;33;0;0
552338;156;2020;3;-;;25,5;25,5;0;0;25,5;25,5;0;0
617101;156;2020;0;S;;37,5;31,5;6;0;37,5;31,5;6;0
574935;158;2020;0;-;;40,5;30;6;4,5;40,5;30;6;4,5
575110;158;2020;2;-;;13,5;13,5;0;0;13,5;13,5;0;0
529996;156;2020;3;-;;12;12;0;0;12;12;0;0
679207;182;2020;1;-;;36;30;6;0;36;30;6;0
682739;182;2020;0;-;;36;36;0;0;36;36;0;0
678874;156;2020;0;N;;30;30;0;0;30;30;0;0
678638;156;2020;0;S;;30;30;0;0;30;30;0;0
682911;158;2020;1;-;;30;18;12;0;30;18;12;0
678803;156;2020;0;-;;30;18;12;0;30;18;12;0
682679;156;2020;0;N;;30;30;0;0;30;30;0;0
594603;156;2020;1;S;;30;30;0;0;30;30;0;0
645469;156;2020;0;P;;21;21;0;0;21;21;0;0
645491;156;2020;0;N;;21;10,5;10,5;0;21;10,5;10,5;0
617049;156;2020;0;-;;33;33;0;0;33;33;0;0
574225;156;2020;1;S;;15;10,5;0;4,5;15;10,5;0;4,5
